Date,Event,Opponent,Map,Result,W/L,Group,Team
04/10/24,ESL Challenger Atlanta 2024,Rooster,Nuke,13 - 4,W,europa_1,SAW
29/09/24,ESL Challenger Katowice 2024 Europe Closed Qualifier,3DMAX,Vertigo,13 - 9,W,europa_1,SAW
29/09/24,ESL Challenger Katowice 2024 Europe Closed Qualifier,3DMAX,Nuke,10 - 13,L,europa_1,SAW
29/09/24,ESL Challenger Katowice 2024 Europe Closed Qualifier,3DMAX,Dust2,13 - 8,W,europa_1,SAW
28/09/24,ESL Challenger Katowice 2024 Europe Closed Qualifier,9z,Inferno,13 - 9,W,europa_1,SAW
28/09/24,ESL Challenger Katowice 2024 Europe Closed Qualifier,9z,Dust2,19 - 17,W,europa_1,SAW
28/09/24,ESL Challenger Katowice 2024 Europe Closed Qualifier,Nemiga,Vertigo,13 - 7,W,europa_1,SAW
28/09/24,ESL Challenger Katowice 2024 Europe Closed Qualifier,Nemiga,Inferno,13 - 5,W,europa_1,SAW
28/09/24,ESL Challenger Katowice 2024 Europe Closed Qualifier,Nemiga,Ancient,7 - 13,L,europa_1,SAW
27/09/24,ESL Challenger Katowice 2024 Europe Closed Qualifier,B8,Nuke,8 - 13,L,europa_1,SAW
27/09/24,ESL Challenger Katowice 2024 Europe Closed Qualifier,B8,Ancient,9 - 13,L,europa_1,SAW
27/09/24,ESL Challenger Katowice 2024 Europe Closed Qualifier,Apogee,Anubis,13 - 8,W,europa_1,SAW
27/09/24,ESL Challenger Katowice 2024 Europe Closed Qualifier,Apogee,Ancient,13 - 9,W,europa_1,SAW
12/09/24,CCT Season 2 Europe Series 11,Insilio,Ancient,8 - 13,L,europa_1,SAW
12/09/24,CCT Season 2 Europe Series 11,Insilio,Anubis,9 - 13,L,europa_1,SAW
12/09/24,CCT Season 2 Europe Series 11,Insilio,Nuke,13 - 8,W,europa_1,SAW
10/09/24,ESL Challenger League Season 48 Europe,TSM,Nuke,13 - 11,W,europa_1,SAW
10/09/24,ESL Challenger League Season 48 Europe,TSM,Inferno,13 - 5,W,europa_1,SAW
31/08/24,ESL Challenger Atlanta 2024 Europe Closed Qualifier,GUN5,Nuke,13 - 3,W,europa_1,SAW
31/08/24,ESL Challenger Atlanta 2024 Europe Closed Qualifier,GUN5,Dust2,13 - 8,W,europa_1,SAW
30/08/24,ESL Challenger Atlanta 2024 Europe Closed Qualifier,GUN5,Nuke,13 - 3,W,europa_1,SAW
30/08/24,ESL Challenger Atlanta 2024 Europe Closed Qualifier,GUN5,Anubis,13 - 8,W,europa_1,SAW
30/08/24,ESL Challenger Atlanta 2024 Europe Closed Qualifier,GUN5,Dust2,7 - 13,L,europa_1,SAW
29/08/24,ESL Challenger Atlanta 2024 Europe Closed Qualifier,GamerLegion,Vertigo,13 - 8,W,europa_1,SAW
29/08/24,ESL Challenger Atlanta 2024 Europe Closed Qualifier,GamerLegion,Ancient,13 - 5,W,europa_1,SAW
29/08/24,ESL Challenger Atlanta 2024 Europe Closed Qualifier,GamerLegion,Inferno,5 - 13,L,europa_1,SAW
29/08/24,ESL Challenger Atlanta 2024 Europe Closed Qualifier,GenOne,Nuke,16 - 14,W,europa_1,SAW
29/08/24,ESL Challenger Atlanta 2024 Europe Closed Qualifier,GenOne,Dust2,13 - 4,W,europa_1,SAW
22/08/24,Perfect World Shanghai Major 2024 EU RMR Closed Qualifier B,Permitta,Nuke,13 - 11,W,europa_1,SAW
22/08/24,Perfect World Shanghai Major 2024 EU RMR Closed Qualifier B,Permitta,Inferno,13 - 6,W,europa_1,SAW
21/08/24,Perfect World Shanghai Major 2024 EU RMR Closed Qualifier B,Qiang,Nuke,13 - 4,W,europa_1,SAW
21/08/24,Perfect World Shanghai Major 2024 EU RMR Closed Qualifier B,OG,Anubis,13 - 7,W,europa_1,SAW
17/08/24,IEM Cologne 2024,Vitality,Dust2,5 - 13,L,europa_1,SAW
17/08/24,IEM Cologne 2024,Vitality,Nuke,6 - 13,L,europa_1,SAW
16/08/24,IEM Cologne 2024,FaZe,Nuke,16 - 14,W,europa_1,SAW
16/08/24,IEM Cologne 2024,FaZe,Anubis,11 - 13,L,europa_1,SAW
16/08/24,IEM Cologne 2024,FaZe,Inferno,13 - 6,W,europa_1,SAW
13/08/24,IEM Cologne 2024,Natus Vincere,Inferno,6 - 13,L,europa_1,SAW
13/08/24,IEM Cologne 2024,Natus Vincere,Ancient,2 - 13,L,europa_1,SAW
13/08/24,IEM Cologne 2024,Natus Vincere,Nuke,13 - 9,W,europa_1,SAW
12/08/24,ESL Challenger League Season 48 Europe,Sashi,Anubis,13 - 6,W,europa_1,SAW
12/08/24,ESL Challenger League Season 48 Europe,Sashi,Ancient,10 - 13,L,europa_1,SAW
12/08/24,ESL Challenger League Season 48 Europe,Sashi,Vertigo,13 - 2,W,europa_1,SAW
11/08/24,IEM Cologne 2024,The MongolZ,Anubis,13 - 10,W,europa_1,SAW
11/08/24,IEM Cologne 2024,The MongolZ,Nuke,13 - 7,W,europa_1,SAW
11/08/24,IEM Cologne 2024,The MongolZ,Ancient,13 - 16,L,europa_1,SAW
10/08/24,IEM Cologne 2024,G2,Inferno,13 - 10,W,europa_1,SAW
10/08/24,IEM Cologne 2024,G2,Nuke,13 - 5,W,europa_1,SAW
08/08/24,IEM Cologne 2024 Play-in,BIG,Inferno,13 - 11,W,europa_1,SAW
08/08/24,IEM Cologne 2024 Play-in,BIG,Ancient,13 - 5,W,europa_1,SAW
08/08/24,IEM Cologne 2024 Play-in,BIG,Anubis,7 - 13,L,europa_1,SAW
07/08/24,IEM Cologne 2024 Play-in,The MongolZ,Dust2,13 - 5,W,europa_1,SAW
07/08/24,IEM Cologne 2024 Play-in,The MongolZ,Ancient,5 - 13,L,europa_1,SAW
07/08/24,IEM Cologne 2024 Play-in,The MongolZ,Anubis,16 - 13,W,europa_1,SAW
31/07/24,ESL Challenger League Season 48 Europe,brazylijski luz,Nuke,13 - 11,W,europa_1,SAW
31/07/24,ESL Challenger League Season 48 Europe,brazylijski luz,Dust2,13 - 9,W,europa_1,SAW
28/07/24,CCT Season 2 Europe Series 6,fnatic,Inferno,7 - 13,L,europa_1,SAW
28/07/24,CCT Season 2 Europe Series 6,fnatic,Anubis,4 - 13,L,europa_1,SAW
27/07/24,CCT Season 2 Europe Series 6,Passion UA,Ancient,13 - 10,W,europa_1,SAW
27/07/24,CCT Season 2 Europe Series 6,Passion UA,Anubis,13 - 7,W,europa_1,SAW
27/07/24,CCT Season 2 Europe Series 6,Passion UA,Inferno,9 - 13,L,europa_1,SAW
25/07/24,CCT Season 2 Europe Series 6,BC.Game,Nuke,13 - 3,W,europa_1,SAW
25/07/24,CCT Season 2 Europe Series 6,BC.Game,Anubis,13 - 11,W,europa_1,SAW
24/07/24,ESL Challenger League Season 48 Europe,Rebels,Nuke,11 - 13,L,europa_1,SAW
24/07/24,ESL Challenger League Season 48 Europe,Rebels,Vertigo,11 - 13,L,europa_1,SAW
19/07/24,ESL Challenger League Season 48 Europe,RUSH B,Inferno,13 - 7,W,europa_1,SAW
19/07/24,ESL Challenger League Season 48 Europe,RUSH B,Ancient,13 - 9,W,europa_1,SAW
17/07/24,ESL Challenger League Season 48 Europe,Sangal,Ancient,16 - 13,W,europa_1,SAW
17/07/24,ESL Challenger League Season 48 Europe,Sangal,Nuke,13 - 6,W,europa_1,SAW
17/07/24,ESL Challenger League Season 48 Europe,Sangal,Anubis,4 - 13,L,europa_1,SAW
15/07/24,ESL Challenger League Season 48 Europe,SINNERS,Nuke,13 - 6,W,europa_1,SAW
15/07/24,ESL Challenger League Season 48 Europe,SINNERS,Dust2,13 - 2,W,europa_1,SAW
13/06/24,BLAST Premier Spring Final 2024,Astralis,Inferno,3 - 13,L,europa_1,SAW
13/06/24,BLAST Premier Spring Final 2024,Astralis,Dust2,6 - 13,L,europa_1,SAW
12/06/24,BLAST Premier Spring Final 2024,FaZe,Inferno,5 - 13,L,europa_1,SAW
12/06/24,BLAST Premier Spring Final 2024,FaZe,Ancient,16 - 19,L,europa_1,SAW
10/06/24,ESL Pro League Season 20 Europe Closed Qualifier,3DMAX,Nuke,11 - 13,L,europa_1,SAW
10/06/24,ESL Pro League Season 20 Europe Closed Qualifier,RUSH B,Vertigo,13 - 7,W,europa_1,SAW
10/06/24,ESL Pro League Season 20 Europe Closed Qualifier,Aurora,Nuke,13 - 10,W,europa_1,SAW
09/06/24,ESL Pro League Season 20 Europe Closed Qualifier,SINNERS,Anubis,7 - 13,L,europa_1,SAW
09/06/24,ESL Pro League Season 20 Europe Closed Qualifier,Monte,Ancient,13 - 7,W,europa_1,SAW
09/06/24,ESL Pro League Season 20 Europe Closed Qualifier,9 Pandas,Nuke,10 - 13,L,europa_1,SAW
09/06/24,ESL Pro League Season 20 Europe Closed Qualifier,PARIVISION,Vertigo,13 - 11,W,europa_1,SAW
05/06/24,ESL Challenger League Season 47 Europe,Sangal,Vertigo,6 - 13,L,europa_1,SAW
05/06/24,ESL Challenger League Season 47 Europe,Sangal,Nuke,13 - 8,W,europa_1,SAW
05/06/24,ESL Challenger League Season 47 Europe,Sangal,Anubis,11 - 13,L,europa_1,SAW
04/06/24,ESL Challenger League Season 47 Europe,RUSH B,Vertigo,10 - 13,L,europa_1,SAW
04/06/24,ESL Challenger League Season 47 Europe,RUSH B,Ancient,9 - 13,L,europa_1,SAW
02/06/24,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,Zero Tenacity,Dust2,7 - 13,L,europa_1,SAW
02/06/24,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,Zero Tenacity,Anubis,9 - 13,L,europa_1,SAW
02/06/24,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,Zero Tenacity,Vertigo,13 - 8,W,europa_1,SAW
31/05/24,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,Sangal,Nuke,13 - 6,W,europa_1,SAW
31/05/24,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,fnatic,Dust2,7 - 13,L,europa_1,SAW
31/05/24,RES European Masters 1 Fall 2024 - BLAST Premier Qualifier,FAVBET,Nuke,16 - 13,W,europa_1,SAW
17/05/24,CCT Global Finals 2024,Aurora,Ancient,14 - 16,L,europa_1,SAW
17/05/24,CCT Global Finals 2024,Aurora,Dust2,16 - 13,W,europa_1,SAW
17/05/24,CCT Global Finals 2024,Aurora,Nuke,8 - 13,L,europa_1,SAW
16/05/24,CCT Global Finals 2024,Eternal Fire,Nuke,7 - 13,L,europa_1,SAW
16/05/24,CCT Global Finals 2024,Eternal Fire,Anubis,13 - 16,L,europa_1,SAW
16/05/24,CCT Global Finals 2024,Aurora,Ancient,13 - 9,W,europa_1,SAW
16/05/24,CCT Global Finals 2024,Aurora,Dust2,10 - 13,L,europa_1,SAW
16/05/24,CCT Global Finals 2024,Aurora,Nuke,13 - 3,W,europa_1,SAW
28/04/24,ESL Pro League Season 19,Virtus.pro,Overpass,10 - 13,L,europa_1,SAW
28/04/24,ESL Pro League Season 19,Virtus.pro,Vertigo,3 - 13,L,europa_1,SAW
27/04/24,ESL Pro League Season 19,Eternal Fire,Nuke,13 - 3,W,europa_1,SAW
27/04/24,ESL Pro League Season 19,Eternal Fire,Vertigo,13 - 8,W,europa_1,SAW
26/04/24,ESL Pro League Season 19,Imperial,Inferno,16 - 14,W,europa_1,SAW
26/04/24,ESL Pro League Season 19,Imperial,Nuke,13 - 4,W,europa_1,SAW
24/04/24,ESL Pro League Season 19,Virtus.pro,Vertigo,11 - 13,L,europa_1,SAW
24/04/24,ESL Pro League Season 19,Virtus.pro,Overpass,3 - 13,L,europa_1,SAW
23/04/24,ESL Pro League Season 19,3DMAX,Inferno,17 - 19,L,europa_1,SAW
23/04/24,ESL Pro League Season 19,3DMAX,Vertigo,13 - 16,L,europa_1,SAW
16/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,Sampi,Anubis,8 - 13,L,europa_1,SAW
16/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,Sampi,Ancient,13 - 8,W,europa_1,SAW
16/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,Sampi,Nuke,6 - 13,L,europa_1,SAW
10/04/24,ESL Challenger League Season 47 Europe,9 Pandas,Inferno,13 - 10,W,europa_1,SAW
10/04/24,ESL Challenger League Season 47 Europe,9 Pandas,Ancient,5 - 13,L,europa_1,SAW
10/04/24,ESL Challenger League Season 47 Europe,9 Pandas,Anubis,13 - 5,W,europa_1,SAW
09/04/24,ESL Challenger League Season 47 Europe,3DMAX,Overpass,10 - 13,L,europa_1,SAW
09/04/24,ESL Challenger League Season 47 Europe,3DMAX,Nuke,9 - 13,L,europa_1,SAW
09/04/24,ESL Challenger League Season 47 Europe,3DMAX,Ancient,13 - 10,W,europa_1,SAW
05/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,PGE Turow,Nuke,13 - 10,W,europa_1,SAW
05/04/24,Thunderpick World Championship 2024 EU Closed Qualifier 1,PGE Turow,Vertigo,13 - 9,W,europa_1,SAW
04/04/24,ESL Challenger League Season 47 Europe,Betera,Vertigo,13 - 3,W,europa_1,SAW
04/04/24,ESL Challenger League Season 47 Europe,Betera,Inferno,13 - 7,W,europa_1,SAW
03/04/24,ESL Challenger League Season 47 Europe,PERA,Overpass,13 - 11,W,europa_1,SAW
03/04/24,ESL Challenger League Season 47 Europe,PERA,Nuke,13 - 16,L,europa_1,SAW
03/04/24,ESL Challenger League Season 47 Europe,PERA,Ancient,13 - 3,W,europa_1,SAW
20/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,FURIA,Ancient,7 - 13,L,europa_1,SAW
20/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,FURIA,Vertigo,7 - 13,L,europa_1,SAW
19/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,paiN,Nuke,7 - 13,L,europa_1,SAW
19/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,paiN,Vertigo,10 - 13,L,europa_1,SAW
18/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,Cloud9,Anubis,9 - 13,L,europa_1,SAW
18/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,Cloud9,Nuke,17 - 19,L,europa_1,SAW
17/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,GamerLegion,Vertigo,13 - 9,W,europa_1,SAW
17/03/24,PGL CS2 Major Copenhagen 2024 Opening Stage,KOI,Nuke,13 - 4,W,europa_1,SAW
13/03/24,ESL Challenger League Season 47 Europe,System5,Overpass,13 - 10,W,europa_1,SAW
13/03/24,ESL Challenger League Season 47 Europe,System5,Nuke,13 - 9,W,europa_1,SAW
13/03/24,ESL Challenger League Season 47 Europe,System5,Vertigo,5 - 13,L,europa_1,SAW
10/03/24,BLAST Premier Spring Showdown 2024,OG,Overpass,16 - 12,W,europa_1,SAW
10/03/24,BLAST Premier Spring Showdown 2024,OG,Ancient,13 - 8,W,europa_1,SAW
08/03/24,BLAST Premier Spring Showdown 2024,Cloud9,Overpass,13 - 8,W,europa_1,SAW
08/03/24,BLAST Premier Spring Showdown 2024,Cloud9,Nuke,16 - 13,W,europa_1,SAW
07/03/24,BLAST Premier Spring Showdown 2024,Liquid,Ancient,13 - 4,W,europa_1,SAW
07/03/24,BLAST Premier Spring Showdown 2024,Liquid,Inferno,14 - 16,L,europa_1,SAW
07/03/24,BLAST Premier Spring Showdown 2024,Liquid,Nuke,13 - 10,W,europa_1,SAW
05/03/24,ESL Challenger League Season 47 Europe,Monte,Vertigo,13 - 4,W,europa_1,SAW
05/03/24,ESL Challenger League Season 47 Europe,Monte,Nuke,13 - 9,W,europa_1,SAW
26/02/24,ESL Challenger League Season 47 Europe,RUSH B,Nuke,16 - 13,W,europa_1,SAW
26/02/24,ESL Challenger League Season 47 Europe,RUSH B,Vertigo,11 - 13,L,europa_1,SAW
26/02/24,ESL Challenger League Season 47 Europe,RUSH B,Anubis,13 - 10,W,europa_1,SAW
17/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,fnatic,Overpass,13 - 4,W,europa_1,SAW
17/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,fnatic,Vertigo,13 - 5,W,europa_1,SAW
16/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Enterprise,Vertigo,13 - 6,W,europa_1,SAW
16/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Enterprise,Inferno,13 - 2,W,europa_1,SAW
15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Ninjas in Pyjamas,Nuke,13 - 3,W,europa_1,SAW
15/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Ninjas in Pyjamas,Ancient,13 - 5,W,europa_1,SAW
14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,9 Pandas,Anubis,1 - 13,L,europa_1,SAW
14/02/24,PGL CS2 Major Copenhagen 2024 Europe RMR A,Virtus.pro,Ancient,6 - 13,L,europa_1,SAW
04/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,Rhyno,Inferno,13 - 11,W,europa_1,SAW
04/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,Rhyno,Overpass,13 - 11,W,europa_1,SAW
03/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,KOI,Ancient,13 - 7,W,europa_1,SAW
03/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,KOI,Vertigo,10 - 13,L,europa_1,SAW
03/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,KOI,Nuke,16 - 14,W,europa_1,SAW
01/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,AL QATRAO,Anubis,13 - 6,W,europa_1,SAW
01/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,Agency,Anubis,13 - 7,W,europa_1,SAW
01/02/24,RTP Arena Spring Cup 2024 - BLAST Premier Qualifier,AL QATRAO,Inferno,14 - 16,L,europa_1,SAW
20/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,9 Pandas,Overpass,13 - 1,W,europa_1,SAW
20/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,9 Pandas,Nuke,13 - 9,W,europa_1,SAW
19/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,Zero Tenacity,Nuke,13 - 11,W,europa_1,SAW
18/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,Virtus.pro,Ancient,8 - 13,L,europa_1,SAW
18/01/24,PGL CS2 Major Copenhagen 2024 Europe RMR Closed Qualifier A,fnatic,Anubis,16 - 13,W,europa_1,SAW
11/12/23,YaLLa Compass Fall 2023,FORZE,Overpass,6 - 13,L,europa_1,SAW
11/12/23,YaLLa Compass Fall 2023,FORZE,Ancient,16 - 13,W,europa_1,SAW
11/12/23,YaLLa Compass Fall 2023,FORZE,Nuke,9 - 13,L,europa_1,SAW
06/12/23,CCT 2023 Online Finals 5,9 Pandas,Inferno,11 - 13,L,europa_1,SAW
06/12/23,CCT 2023 Online Finals 5,9 Pandas,Ancient,10 - 13,L,europa_1,SAW
06/12/23,CCT 2023 Online Finals 5,9 Pandas,Anubis,13 - 2,W,europa_1,SAW
05/12/23,CCT 2023 Online Finals 5,RED Canids,Overpass,13 - 1,W,europa_1,SAW
05/12/23,CCT 2023 Online Finals 5,RED Canids,Nuke,16 - 13,W,europa_1,SAW
04/12/23,CCT 2023 Online Finals 5,Zero Tenacity,Anubis,13 - 8,W,europa_1,SAW
04/12/23,CCT 2023 Online Finals 5,Zero Tenacity,Vertigo,13 - 10,W,europa_1,SAW
03/12/23,CCT 2023 Online Finals 5,Aurora,Nuke,1 - 13,L,europa_1,SAW
03/12/23,CCT 2023 Online Finals 5,Aurora,Anubis,7 - 13,L,europa_1,SAW
03/12/23,CCT 2023 Online Finals 5,Aurora,Ancient,13 - 10,W,europa_1,SAW
01/12/23,CCT 2023 Online Finals 5,Space,Ancient,13 - 8,W,europa_1,SAW
01/12/23,CCT 2023 Online Finals 5,Space,Nuke,13 - 7,W,europa_1,SAW
30/11/23,YaLLa Compass Fall 2023,9 Pandas,Nuke,13 - 11,W,europa_1,SAW
30/11/23,YaLLa Compass Fall 2023,9 Pandas,Anubis,13 - 4,W,europa_1,SAW
26/11/23,AOC XL Clash 2023,Legacy,Nuke,13 - 11,W,europa_1,SAW
26/11/23,AOC XL Clash 2023,Legacy,Anubis,13 - 3,W,europa_1,SAW
25/11/23,Master League Portugal XII Finals,Rhyno,Nuke,13 - 2,W,europa_1,SAW
25/11/23,Master League Portugal XII Finals,Rhyno,Vertigo,13 - 10,W,europa_1,SAW
25/11/23,Master League Portugal XII Finals,Rhyno,Overpass,13 - 6,W,europa_1,SAW
24/11/23,Master League Portugal XII Finals,Los Alpacas,Overpass,13 - 10,W,europa_1,SAW
24/11/23,Master League Portugal XII Finals,Los Alpacas,Inferno,13 - 0,W,europa_1,SAW
23/11/23,YaLLa Compass Fall 2023,Espionage,Nuke,13 - 8,W,europa_1,SAW
23/11/23,YaLLa Compass Fall 2023,Espionage,Vertigo,6 - 13,L,europa_1,SAW
23/11/23,YaLLa Compass Fall 2023,Espionage,Anubis,13 - 5,W,europa_1,SAW
18/11/24,Perfect World Shanghai Major 2024 Europe RMR A,GamerLegion,Ancient,11 - 13,L,europa_1,UNiTY
18/11/24,Perfect World Shanghai Major 2024 Europe RMR A,GamerLegion,Vertigo,7 - 13,L,europa_1,UNiTY
18/11/24,Perfect World Shanghai Major 2024 Europe RMR A,GamerLegion,Anubis,13 - 5,W,europa_1,UNiTY
17/11/24,Perfect World Shanghai Major 2024 Europe RMR A,SAW,Dust2,8 - 13,L,europa_1,UNiTY
17/11/24,Perfect World Shanghai Major 2024 Europe RMR A,BetBoom,Anubis,4 - 13,L,europa_1,UNiTY
24/10/24,YaLLa Compass Fall 2024 Contenders,HOTU,Nuke,3 - 13,L,europa_1,UNiTY
24/10/24,YaLLa Compass Fall 2024 Contenders,HOTU,Mirage,13 - 11,W,europa_1,UNiTY
24/10/24,YaLLa Compass Fall 2024 Contenders,HOTU,Ancient,7 - 13,L,europa_1,UNiTY
21/10/24,YaLLa Compass Fall 2024 Contenders,Johnny Speeds,Ancient,3 - 13,L,europa_1,UNiTY
21/10/24,YaLLa Compass Fall 2024 Contenders,Johnny Speeds,Mirage,13 - 4,W,europa_1,UNiTY
21/10/24,YaLLa Compass Fall 2024 Contenders,Johnny Speeds,Anubis,13 - 16,L,europa_1,UNiTY
14/10/24,YaLLa Compass Fall 2024 Contenders,500,Ancient,8 - 13,L,europa_1,UNiTY
14/10/24,YaLLa Compass Fall 2024 Contenders,500,Anubis,19 - 16,W,europa_1,UNiTY
14/10/24,YaLLa Compass Fall 2024 Contenders,500,Mirage,5 - 13,L,europa_1,UNiTY
07/10/24,United21 League Season 20,NAVI Junior,Dust2,8 - 13,L,europa_1,UNiTY
07/10/24,United21 League Season 20,NAVI Junior,Ancient,6 - 13,L,europa_1,UNiTY
07/10/24,YaLLa Compass Fall 2024 Contenders,9INE,Anubis,13 - 9,W,europa_1,UNiTY
07/10/24,YaLLa Compass Fall 2024 Contenders,9INE,Ancient,13 - 5,W,europa_1,UNiTY
07/10/24,YaLLa Compass Fall 2024 Contenders,9INE,Vertigo,5 - 13,L,europa_1,UNiTY
06/10/24,United21 League Season 20,L&G,Mirage,10 - 13,L,europa_1,UNiTY
06/10/24,United21 League Season 20,L&G,Ancient,2 - 13,L,europa_1,UNiTY
04/10/24,United21 League Season 20,Preasy,Mirage,13 - 11,W,europa_1,UNiTY
04/10/24,United21 League Season 20,Preasy,Vertigo,9 - 13,L,europa_1,UNiTY
04/10/24,United21 League Season 20,Preasy,Anubis,13 - 11,W,europa_1,UNiTY
02/10/24,YaLLa Compass Fall 2024 Contenders,FAVBET,Anubis,13 - 7,W,europa_1,UNiTY
02/10/24,YaLLa Compass Fall 2024 Contenders,FAVBET,Ancient,11 - 13,L,europa_1,UNiTY
02/10/24,YaLLa Compass Fall 2024 Contenders,FAVBET,Dust2,16 - 13,W,europa_1,UNiTY
02/10/24,United21 League Season 20,Viperio,Anubis,16 - 13,W,europa_1,UNiTY
02/10/24,United21 League Season 20,Viperio,Vertigo,13 - 3,W,europa_1,UNiTY
01/10/24,Shuffle Masters Season 2,Partizan,Ancient,10 - 13,L,europa_1,UNiTY
01/10/24,Shuffle Masters Season 2,Partizan,Mirage,12 - 16,L,europa_1,UNiTY
01/10/24,Shuffle Masters Season 2,Partizan,Nuke,13 - 7,W,europa_1,UNiTY
27/09/24,European Pro League Season 19,Into the Breach,Mirage,7 - 13,L,europa_1,UNiTY
27/09/24,European Pro League Season 19,Into the Breach,Ancient,10 - 13,L,europa_1,UNiTY
24/09/24,European Pro League Season 19,Anonymo,Nuke,13 - 8,W,europa_1,UNiTY
24/09/24,European Pro League Season 19,Anonymo,Mirage,13 - 7,W,europa_1,UNiTY
22/09/24,Tipsport Fall Cup 2024 Finals,SINNERS,Nuke,13 - 7,W,europa_1,UNiTY
22/09/24,Tipsport Fall Cup 2024 Finals,SINNERS,Ancient,13 - 5,W,europa_1,UNiTY
21/09/24,Tipsport Fall Cup 2024 Finals,SINNERS,Mirage,13 - 7,W,europa_1,UNiTY
21/09/24,Tipsport Fall Cup 2024 Finals,SINNERS,Nuke,7 - 13,L,europa_1,UNiTY
21/09/24,Tipsport Fall Cup 2024 Finals,SINNERS,Ancient,16 - 12,W,europa_1,UNiTY
20/09/24,Tipsport Fall Cup 2024 Finals,Sampi,Dust2,13 - 5,W,europa_1,UNiTY
20/09/24,Tipsport Fall Cup 2024 Finals,Sampi,Mirage,13 - 10,W,europa_1,UNiTY
20/09/24,European Pro League Season 19,ALTERNATE aTTaX,Dust2,5 - 13,L,europa_1,UNiTY
20/09/24,European Pro League Season 19,ALTERNATE aTTaX,Mirage,6 - 13,L,europa_1,UNiTY
13/09/24,United21 League Season 19,Apogee,Mirage,11 - 13,L,europa_1,UNiTY
13/09/24,United21 League Season 19,Apogee,Vertigo,4 - 13,L,europa_1,UNiTY
12/09/24,United21 League Season 19,ex-Enterprise,Mirage,8 - 13,L,europa_1,UNiTY
12/09/24,United21 League Season 19,ex-Enterprise,Nuke,11 - 13,L,europa_1,UNiTY
07/09/24,ESEA Advanced Season 50 Europe,PeeP,Mirage,8 - 13,L,europa_1,UNiTY
07/09/24,ESEA Advanced Season 50 Europe,PeeP,Dust2,6 - 13,L,europa_1,UNiTY
05/09/24,ESEA Advanced Season 50 Europe,CPH Wolves,Ancient,7 - 13,L,europa_1,UNiTY
05/09/24,ESEA Advanced Season 50 Europe,CPH Wolves,Anubis,7 - 13,L,europa_1,UNiTY
05/09/24,ESEA Advanced Season 50 Europe,CPH Wolves,Mirage,13 - 2,W,europa_1,UNiTY
23/08/24,Perfect World Shanghai Major 2024 EU RMR Closed Qualifier A,KOI,Ancient,13 - 5,W,europa_1,UNiTY
23/08/24,Perfect World Shanghai Major 2024 EU RMR Closed Qualifier A,KOI,Nuke,19 - 17,W,europa_1,UNiTY
23/08/24,Perfect World Shanghai Major 2024 EU RMR Closed Qualifier A,KOI,Anubis,11 - 13,L,europa_1,UNiTY
22/08/24,Perfect World Shanghai Major 2024 EU RMR Closed Qualifier A,Rhyno,Nuke,13 - 11,W,europa_1,UNiTY
21/08/24,Perfect World Shanghai Major 2024 EU RMR Closed Qualifier A,ENCE,Mirage,13 - 7,W,europa_1,UNiTY
21/08/24,Perfect World Shanghai Major 2024 EU RMR Closed Qualifier A,Monte,Nuke,6 - 13,L,europa_1,UNiTY
13/08/24,United21 League Season 18,Revenant,Dust2,7 - 13,L,europa_1,UNiTY
13/08/24,United21 League Season 18,Revenant,Vertigo,10 - 13,L,europa_1,UNiTY
